Product,Brand,Quantity Sold,Region,Core Specification,Processor Specification,RAM,ROM,SSD,Price
1,16,2,1,4,1,12,256,0,175378
0,19,4,3,6,12,12,128,512,8478
1,18,5,3,4,10,8,128,0,176475
1,18,8,2,4,2,16,64,0,104532
0,3,8,4,8,14,6,256,1024,74183
1,10,1,4,4,8,4,128,0,147126
0,17,4,3,5,11,16,512,256,113738
1,14,8,2,4,10,8,256,0,180217
0,0,4,4,5,11,16,64,2048,115096
0,0,4,0,7,13,8,64,512,40619
1,10,1,3,4,9,4,64,0,119095
0,5,2,1,2,5,16,1,2048,7031
1,12,4,4,4,0,8,1,0,49676
1,12,10,3,4,9,4,512,0,192627
0,5,1,3,3,6,8,128,512,190944
1,13,9,2,4,7,6,128,0,14436
0,14,2,2,5,11,16,128,1024,84856
0,8,9,1,3,6,4,128,512,144576
0,15,7,2,7,13,8,128,256,6236
1,8,3,4,4,8,8,64,0,66354
0,3,10,0,6,12,8,128,256,192059
0,7,9,4,6,12,4,128,1024,80101
1,17,5,0,4,1,6,64,0,42064
1,11,4,4,4,1,4,256,0,54015
0,7,2,2,0,3,8,256,1024,53607
0,8,4,4,1,4,4,64,2048,136899
1,6,7,1,4,7,6,64,0,12030
0,12,5,3,2,5,8,64,256,46715
0,12,5,2,0,3,16,64,2048,110702
1,16,9,0,4,2,4,256,0,195326
0,18,10,2,8,14,12,1,2048,99831
0,1,8,1,1,4,4,128,512,65757
0,19,1,3,2,5,16,1,2048,166755
1,15,8,4,4,1,4,512,0,55709
1,19,6,2,4,0,4,512,0,104688
0,10,4,2,7,13,4,128,1024,50848
1,11,1,2,4,7,12,512,0,181521
1,19,5,1,4,9,6,512,0,54957
1,9,8,4,4,8,16,1,0,136372
0,17,5,3,2,5,16,256,512,99334
0,14,8,0,6,12,16,512,2048,51264
0,1,2,1,7,13,4,64,1024,197028
1,1,4,0,4,8,32,512,0,197822
1,19,9,1,4,9,32,1,0,19917
1,2,1,2,4,2,4,512,0,151173
0,17,6,3,7,13,8,1,256,187342
1,5,6,0,4,0,12,512,0,181534
1,14,10,3,4,1,4,256,0,162945
0,15,1,3,5,11,8,1,512,152222
0,19,9,3,3,6,12,64,1024,60082
1,1,3,2,4,9,4,256,0,21827
1,14,4,1,4,8,6,512,0,81103
0,17,6,1,3,6,16,128,1024,180667
0,17,5,1,7,13,6,1,256,123398
1,8,7,3,4,8,32,512,0,78860
0,3,1,4,3,6,12,512,512,176525
0,8,9,3,5,11,6,512,1024,185229
1,7,6,3,4,0,4,512,0,81287
1,9,9,3,4,9,32,64,0,136058
0,14,8,2,6,12,32,256,256,97661
1,11,10,4,4,0,8,512,0,79551
0,7,9,0,8,14,4,128,512,83279
1,0,4,3,4,7,16,256,0,129715
0,3,7,2,8,14,16,256,512,131426
0,10,6,1,8,14,16,256,256,158419
0,3,1,2,2,5,16,1,1024,103779
1,9,6,2,4,1,12,64,0,190459
1,14,5,4,4,8,8,256,0,147764
0,3,1,3,0,3,8,256,256,25011
1,6,5,3,4,8,4,1,0,23946
0,4,5,3,0,3,12,1,1024,14369
0,19,6,3,5,11,4,512,256,171219
0,6,10,0,5,11,4,1,256,29983
0,7,7,1,2,5,32,512,256,35618
1,16,3,2,4,9,32,64,0,178508
0,4,5,3,0,3,12,1,2048,104435
1,2,7,1,4,0,12,128,0,133623
0,10,3,0,3,6,4,256,512,10763
1,7,1,4,4,7,4,512,0,151168
0,17,8,4,2,5,16,1,2048,93533
0,8,2,2,5,11,6,1,512,151246
0,2,5,0,3,6,6,128,2048,193161
1,7,7,4,4,10,32,1,0,117447
0,2,3,3,8,14,8,512,1024,127967
1,1,7,4,4,8,8,128,0,197848
0,13,1,3,3,6,4,1,2048,56022
1,11,8,2,4,1,4,256,0,130242
0,12,3,0,1,4,32,1,256,106478
0,4,4,0,6,12,4,256,2048,81408
0,2,8,1,1,4,4,128,2048,14312
0,11,4,1,7,13,6,512,512,85229
1,7,10,1,4,10,6,128,0,8810
1,6,10,3,4,2,8,1,0,114844
1,17,5,3,4,1,4,1,0,75145
0,11,10,1,5,11,16,256,256,81534
1,15,3,2,4,8,8,64,0,101007
0,12,6,4,7,13,12,1,512,100770
0,12,9,4,3,6,16,1,512,12416
1,0,6,1,4,2,6,128,0,114344
0,14,10,3,5,11,32,128,2048,72304
0,6,5,0,6,12,16,64,1024,131563
1,7,5,2,4,10,12,64,0,20592
1,8,1,1,4,10,4,128,0,147040
1,6,2,4,4,9,12,256,0,55500
1,8,3,4,4,1,12,128,0,111177
1,1,3,4,4,10,8,512,0,97543
1,1,4,1,4,2,4,512,0,81172
1,2,8,0,4,9,16,64,0,25893
0,1,1,2,5,11,6,128,512,170595
0,7,4,1,0,3,16,512,2048,50539
0,14,8,1,3,6,4,128,1024,33388
0,4,10,3,0,3,6,512,2048,161063
1,17,6,2,4,10,12,256,0,178074
0,3,2,3,3,6,6,512,1024,166554
0,13,4,4,3,6,32,64,512,46402
1,10,3,4,4,8,4,256,0,187246
1,17,4,1,4,8,12,1,0,179110
1,9,8,0,4,10,16,64,0,72281
0,1,8,1,1,4,12,1,1024,118419
1,15,5,0,4,7,16,64,0,131253
0,8,6,2,3,6,32,1,256,54246
1,18,9,1,4,8,32,1,0,134257
0,0,3,2,8,14,4,1,1024,88723
1,0,9,2,4,7,16,1,0,163505
1,9,1,4,4,0,4,1,0,78222
1,18,1,2,4,10,4,256,0,134790
0,17,6,4,6,12,6,128,1024,39180
0,0,10,1,0,3,32,512,512,178203
0,14,4,0,2,5,16,1,256,119974
1,4,9,4,4,0,6,512,0,44431
0,10,2,1,0,3,4,256,512,151700
1,7,5,2,4,9,8,128,0,54540
0,16,8,2,0,3,12,512,1024,99116
1,2,1,3,4,7,6,1,0,122347
0,18,5,0,3,6,32,1,1024,157209
0,18,3,4,2,5,16,64,512,123692
0,4,10,4,3,6,12,256,2048,56215
1,1,7,1,4,0,4,512,0,185961
0,10,9,3,7,13,4,256,1024,74355
0,11,10,2,8,14,12,1,2048,125288
1,17,1,0,4,1,12,1,0,24103
0,0,6,4,2,5,32,256,256,117169
1,5,4,2,4,9,32,256,0,102177
1,11,6,0,4,10,16,64,0,83952
1,2,10,1,4,1,4,512,0,174607
1,7,3,4,4,10,4,64,0,106612
0,14,7,2,0,3,4,512,2048,116952
0,1,1,3,0,3,16,256,2048,62922
1,15,3,4,4,2,12,256,0,101167
0,17,4,1,1,4,32,512,512,14633
1,18,3,2,4,2,6,64,0,111396
0,8,1,1,2,5,8,128,2048,195974
0,10,10,1,8,14,4,128,1024,97746
0,11,1,4,8,14,4,1,1024,145255
0,9,1,1,0,3,12,128,256,54463
1,14,7,2,4,1,8,256,0,38120
1,12,9,0,4,10,4,256,0,115201
0,10,10,2,3,6,8,512,2048,177915
0,17,9,3,3,6,32,128,2048,46359
1,1,1,4,4,10,8,256,0,41327
1,8,1,0,4,8,8,512,0,110804
0,15,7,4,2,5,12,1,1024,39660
1,7,8,1,4,7,8,128,0,190059
0,18,5,3,0,3,4,512,256,144927
1,9,8,0,4,1,12,1,0,38963
1,17,7,1,4,0,32,1,0,93639
1,9,3,0,4,2,4,128,0,8231
0,2,4,0,3,6,12,1,2048,187418
1,1,9,1,4,0,6,256,0,129796
1,2,3,4,4,10,12,128,0,182814
0,12,1,4,6,12,6,512,1024,130700
0,14,3,3,5,11,6,512,2048,136614
1,5,3,0,4,9,12,64,0,63407
0,0,8,1,3,6,32,64,1024,9382
1,0,3,4,4,10,12,128,0,197972
1,11,7,1,4,10,16,1,0,44583
1,1,2,2,4,10,4,128,0,108871
1,13,3,2,4,8,4,1,0,88173
0,9,9,1,6,12,32,128,256,172105
0,10,10,1,6,12,12,256,256,71550
0,1,2,0,5,11,32,512,512,121026
1,0,3,3,4,8,16,256,0,195779
1,10,7,4,4,10,4,256,0,26680
1,13,8,1,4,0,12,1,0,107577
1,10,8,3,4,1,32,1,0,108486
1,19,7,1,4,8,12,128,0,23859
1,4,9,3,4,10,4,64,0,46916
1,10,3,3,4,8,16,256,0,109954
0,11,8,0,5,11,8,256,1024,40904
0,6,8,0,2,5,4,512,1024,89873
0,18,6,0,2,5,6,1,2048,106360
0,19,7,0,1,4,16,1,2048,129847
0,3,10,4,2,5,16,512,512,191066
1,8,9,2,4,8,4,512,0,8397
1,4,8,1,4,0,16,512,0,175840
0,13,2,2,0,3,4,64,256,159308
0,10,9,0,8,14,12,256,256,134230
0,19,10,0,8,14,12,256,512,75547
1,0,5,4,4,0,8,512,0,41732
0,19,10,2,3,6,8,256,512,141626
0,7,3,4,6,12,8,64,1024,41794
1,1,7,3,4,0,12,256,0,52215
1,12,7,0,4,2,4,256,0,178258
0,11,8,2,5,11,8,1,2048,94490
1,18,5,0,4,8,32,64,0,133544
0,18,7,3,3,6,6,512,512,102481
0,2,4,1,8,14,4,512,512,47559
1,16,3,0,4,7,8,256,0,112365
0,17,1,2,3,6,32,64,256,26216
0,18,7,0,7,13,16,64,512,196887
1,17,5,4,4,10,6,64,0,124304
0,10,10,1,7,13,4,512,256,196616
1,18,5,0,4,7,16,1,0,148212
1,18,8,4,4,1,16,128,0,132650
1,5,4,0,4,2,32,256,0,194148
0,12,2,3,8,14,4,1,1024,123055
0,14,4,2,0,3,16,512,256,89816
0,3,2,1,5,11,6,64,1024,41357
0,4,8,0,8,14,12,256,1024,166408
1,14,7,4,4,9,6,256,0,132711
0,4,2,4,5,11,12,1,512,78510
0,13,9,1,1,4,4,1,1024,161058
1,9,2,4,4,0,8,512,0,108447
0,19,8,3,6,12,8,128,512,11306
1,2,2,1,4,8,4,512,0,91006
1,16,4,0,4,9,32,64,0,111859
0,0,1,3,6,12,6,1,256,87079
1,5,2,2,4,7,6,512,0,136367
1,16,6,1,4,1,4,64,0,159882
1,13,10,1,4,8,4,64,0,153444
0,11,10,3,1,4,12,256,2048,120716
0,9,10,2,1,4,32,1,2048,64905
0,3,5,2,0,3,16,256,1024,93096
0,13,4,1,3,6,8,64,512,199426
1,16,1,3,4,10,16,256,0,61718
0,5,3,2,0,3,16,512,1024,37841
0,18,7,2,7,13,12,512,2048,125479
0,2,4,4,7,13,32,256,256,43858
0,18,10,3,8,14,4,512,2048,121923
0,3,7,0,7,13,16,128,1024,159335
1,3,10,3,4,9,12,128,0,111868
0,9,5,2,7,13,12,128,2048,153486
1,11,4,4,4,0,6,256,0,179431
1,5,3,3,4,7,16,128,0,57218
1,6,3,0,4,8,32,128,0,43017
1,12,8,1,4,2,32,256,0,154658
0,13,2,3,3,6,12,64,1024,6445
1,2,3,4,4,10,16,128,0,54552
1,7,2,0,4,0,12,256,0,131802
1,13,10,0,4,9,6,512,0,85836
0,2,8,1,3,6,6,64,1024,123127
1,12,6,1,4,7,8,64,0,160516
1,12,4,2,4,9,4,128,0,120984
1,3,9,1,4,10,12,256,0,58986
1,2,7,0,4,0,4,128,0,11675
1,5,9,3,4,9,6,1,0,191058
1,14,1,2,4,8,32,1,0,189749
0,13,5,3,0,3,32,1,2048,194401
1,10,1,1,4,10,32,512,0,30904
0,18,3,0,2,5,8,256,2048,114497
1,10,10,0,4,10,6,128,0,149632
0,16,6,2,0,3,8,512,512,85259
1,3,6,3,4,2,8,1,0,134083
0,15,10,3,6,12,8,1,512,125639
0,15,5,4,3,6,32,256,256,33571
0,1,1,3,1,4,4,256,1024,137902
0,19,6,0,2,5,12,512,1024,76081
0,18,9,3,8,14,8,1,2048,76829
0,6,5,0,7,13,6,64,512,126036
1,11,10,4,4,1,16,128,0,32781
0,16,10,0,5,11,6,256,512,164483
0,3,5,1,2,5,6,512,256,140070
0,9,5,0,0,3,4,512,1024,48337
1,11,10,2,4,9,12,128,0,123150
1,16,5,2,4,0,16,512,0,54651
1,19,4,4,4,1,4,256,0,6086
0,6,10,4,0,3,6,128,1024,14225
0,1,7,3,6,12,32,128,1024,144400
0,19,5,0,6,12,16,64,256,87874
1,4,6,3,4,2,12,128,0,56044
0,10,2,0,2,5,32,128,1024,150136
1,9,7,0,4,9,6,128,0,169694
1,0,8,1,4,7,6,1,0,137879
0,11,2,3,7,13,12,256,1024,17155
0,2,3,3,5,11,32,512,1024,158059
1,15,9,4,4,9,4,128,0,24111
0,0,2,2,3,6,32,512,256,113299
1,19,1,0,4,7,16,128,0,186379
1,6,9,2,4,2,6,64,0,177575
1,6,8,1,4,9,6,128,0,125510
0,17,4,3,3,6,12,1,512,89403
0,10,4,2,5,11,16,128,256,199430
0,17,7,4,8,14,16,64,2048,165102
1,2,5,1,4,0,32,256,0,194960
1,17,3,3,4,1,16,128,0,35630
0,6,2,4,7,13,16,512,2048,169837
1,1,7,1,4,2,4,128,0,194578
1,2,2,0,4,0,32,128,0,180574
1,1,5,2,4,9,12,128,0,23486
1,7,3,2,4,2,32,128,0,175050
0,9,8,2,2,5,16,1,256,52984
1,5,7,3,4,0,32,512,0,183277
1,13,2,2,4,0,32,512,0,121241
1,9,9,4,4,8,8,512,0,58081
1,15,4,1,4,9,4,128,0,38555
0,0,6,3,8,14,12,256,1024,176451
1,1,4,2,4,9,16,256,0,166760
1,18,3,2,4,10,8,512,0,34046
1,18,1,4,4,2,32,512,0,110503
1,16,9,4,4,10,12,512,0,177935
1,11,4,3,4,7,8,512,0,7985
0,3,3,2,3,6,8,128,1024,177163
1,4,9,2,4,0,8,64,0,175383
1,17,10,1,4,7,32,512,0,75146
0,13,10,0,5,11,4,1,1024,175602
0,18,9,1,5,11,6,1,2048,140568
1,19,9,0,4,1,16,256,0,13566
1,15,4,1,4,1,8,512,0,5182
0,15,3,4,7,13,32,64,2048,58733
1,16,4,0,4,7,8,64,0,98005
1,0,1,3,4,0,6,64,0,152523
0,14,4,3,5,11,16,256,1024,82792
1,5,8,0,4,2,4,512,0,82990
0,14,6,4,5,11,6,256,512,172535
0,4,4,0,5,11,32,64,1024,182582
0,1,9,4,6,12,32,64,256,127751
1,2,5,2,4,9,4,256,0,152107
1,7,5,3,4,0,4,64,0,190021
0,13,2,4,2,5,4,64,256,179502
1,3,10,3,4,9,12,512,0,49454
0,16,8,0,8,14,12,128,256,106144
0,7,3,4,3,6,12,64,1024,63875
0,17,9,3,6,12,16,512,2048,148844
0,19,2,0,7,13,12,512,512,181977
0,7,9,2,3,6,12,512,2048,179373
1,6,7,1,4,0,8,128,0,66296
0,12,7,1,1,4,32,64,256,183809
1,4,5,3,4,2,8,64,0,50857
1,5,8,0,4,8,16,64,0,91049
0,16,5,3,6,12,16,64,256,187884
0,19,9,2,8,14,8,512,256,15363
0,10,2,3,8,14,16,128,256,44100
1,9,2,0,4,1,6,256,0,20061
0,11,8,4,0,3,12,1,256,44893
1,12,2,4,4,1,32,512,0,43011
1,3,4,0,4,8,6,1,0,18624
1,3,10,2,4,2,32,64,0,168567
0,5,6,3,2,5,6,1,256,185743
1,14,6,4,4,1,32,256,0,197068
0,6,10,1,5,11,4,64,2048,137640
1,11,4,4,4,2,12,1,0,176218
0,4,1,4,1,4,12,512,1024,174477
0,14,3,2,5,11,16,128,1024,94578
1,6,3,3,4,7,16,1,0,82029
0,16,1,0,2,5,4,512,1024,128578
1,8,5,2,4,7,12,128,0,101058
0,6,9,0,7,13,16,64,2048,156211
1,3,10,0,4,2,16,512,0,198092
0,4,8,2,8,14,32,512,512,195583
0,17,10,4,1,4,6,256,256,52401
0,7,8,4,1,4,16,256,2048,71401
1,5,6,1,4,1,32,512,0,31635
0,16,1,2,2,5,32,64,2048,116763
0,5,5,2,3,6,12,256,1024,91074
1,3,4,3,4,9,6,1,0,158130
0,17,3,1,6,12,6,64,256,98970
0,14,7,4,2,5,12,1,2048,98914
1,14,8,0,4,8,12,128,0,192773
0,11,10,0,7,13,6,1,1024,114042
0,16,10,0,3,6,6,64,256,111315
0,13,3,0,2,5,12,256,1024,99971
1,9,9,0,4,9,12,512,0,162335
0,9,8,1,2,5,4,64,256,98656
0,10,7,0,7,13,4,1,1024,188102
0,8,8,2,8,14,12,128,256,85544
1,11,2,4,4,9,4,128,0,131135
0,1,3,1,8,14,12,64,2048,141841
1,2,1,1,4,1,16,256,0,73151
1,12,4,2,4,7,6,256,0,100443
1,4,3,0,4,8,4,256,0,152917
0,8,2,1,2,5,16,128,512,71160
0,8,6,4,1,4,4,256,512,99705
1,5,4,1,4,7,8,128,0,114864
0,19,8,3,0,3,32,128,2048,106756
1,14,4,2,4,2,4,128,0,160453
1,18,6,4,4,9,6,512,0,26452
0,5,5,1,6,12,16,256,1024,82197
0,5,1,1,8,14,16,1,1024,169588
0,15,3,4,3,6,4,512,1024,108901
0,1,1,0,2,5,8,128,512,59993
1,3,5,2,4,0,4,128,0,104355
0,7,10,3,0,3,4,1,512,72143
0,17,9,1,6,12,4,64,256,163446
0,13,5,1,2,5,16,64,256,103880
0,2,10,3,5,11,8,64,512,64303
0,17,10,1,2,5,8,128,256,187911
1,11,3,4,4,9,6,1,0,186051
1,1,8,4,4,0,6,512,0,131237
0,14,2,4,8,14,4,128,512,105778
1,15,2,0,4,1,12,128,0,159187
1,0,9,0,4,9,8,128,0,72268
0,13,2,2,5,11,8,128,256,91288
0,7,4,1,2,5,8,512,256,145470
0,12,4,4,7,13,32,256,256,133039
0,13,1,4,1,4,16,512,256,169551
1,16,6,2,4,9,16,1,0,68868
1,17,8,4,4,8,4,256,0,48791
1,14,10,3,4,7,6,1,0,135746
1,10,2,3,4,7,12,512,0,128573
1,19,9,0,4,0,6,256,0,65305
1,16,2,3,4,10,8,128,0,9074
0,1,3,1,0,3,12,512,256,115110
1,7,8,1,4,10,32,64,0,26854
0,8,10,2,2,5,4,128,2048,108948
0,19,10,2,1,4,8,256,1024,73063
1,2,2,4,4,7,16,512,0,176080
1,16,2,0,4,0,16,128,0,180328
0,3,1,1,8,14,6,256,1024,152742
0,3,9,1,2,5,4,512,512,199381
1,10,9,2,4,0,4,128,0,186899
0,17,3,2,5,11,6,64,512,57294
1,11,3,3,4,7,4,128,0,58465
1,0,2,3,4,9,4,256,0,156379
1,15,8,1,4,1,8,512,0,61323
0,13,10,2,6,12,6,1,1024,172649
1,0,6,3,4,1,4,1,0,153720
0,18,3,4,2,5,16,512,512,147898
0,0,2,4,0,3,32,1,2048,108327
1,16,4,0,4,8,12,1,0,90987
1,12,3,3,4,0,12,512,0,27178
0,12,4,3,8,14,8,256,2048,34545
1,3,5,3,4,10,16,64,0,192340
0,13,2,2,6,12,16,1,256,29022
0,0,10,3,6,12,8,512,2048,85799
0,8,2,1,6,12,8,64,2048,113805
0,3,5,1,2,5,12,256,1024,59987
1,4,4,3,4,7,12,64,0,118766
1,5,9,2,4,0,12,128,0,68457
1,2,10,2,4,10,4,256,0,91509
1,14,2,1,4,9,12,1,0,171653
0,0,8,3,3,6,8,128,256,140574
0,2,2,0,5,11,8,128,512,173158
0,0,7,1,0,3,12,256,256,190424
1,12,3,2,4,8,32,1,0,105329
0,0,9,4,2,5,12,64,1024,127412
0,18,7,0,8,14,32,256,2048,5925
1,14,6,4,4,2,16,512,0,129437
1,19,3,1,4,2,8,1,0,132576
0,9,3,0,6,12,6,512,512,134466
1,15,9,0,4,2,16,256,0,41915
0,4,10,1,8,14,4,1,256,196889
1,18,4,1,4,8,16,64,0,55242
1,15,9,1,4,10,8,256,0,34094
0,17,7,4,8,14,16,1,512,142006
0,17,7,1,7,13,6,1,2048,15329
0,17,5,2,1,4,6,128,2048,25616
0,11,8,1,2,5,6,128,1024,127255
1,5,9,0,4,8,16,512,0,8693
0,7,4,1,0,3,6,512,512,47648
1,10,10,1,4,9,8,256,0,160584
1,9,8,1,4,10,6,128,0,141317
0,9,6,0,2,5,32,128,256,87214
1,18,5,2,4,1,12,1,0,131149
0,7,6,1,3,6,8,128,1024,181923
0,18,3,0,5,11,8,1,1024,178822
0,13,1,2,0,3,8,128,1024,175385
0,7,3,0,6,12,32,1,2048,164852
0,2,1,1,6,12,4,256,256,175779
0,16,6,3,0,3,12,128,1024,97108
1,8,5,3,4,10,16,1,0,5098
0,4,1,0,8,14,4,1,2048,23532
0,15,2,2,0,3,16,1,2048,48563
0,7,9,4,1,4,6,256,1024,67851
1,7,10,2,4,10,16,256,0,127377
0,7,4,4,0,3,32,64,256,152251
0,14,4,4,7,13,4,64,2048,179286
0,4,7,1,5,11,4,512,256,132489
0,6,2,3,7,13,16,128,256,68737
0,18,4,3,6,12,8,64,2048,22197
1,15,4,0,4,8,32,256,0,178039
0,8,1,4,7,13,8,1,1024,18249
1,1,2,4,4,2,4,1,0,151954
0,0,6,1,5,11,12,64,1024,52361
1,11,5,0,4,1,8,256,0,8653
1,4,4,1,4,8,8,256,0,31044
0,10,2,0,6,12,32,64,512,31167
1,15,7,2,4,2,4,512,0,190465
1,11,8,4,4,1,6,512,0,6390
1,3,7,4,4,2,16,1,0,31631
1,15,10,4,4,1,32,512,0,80732
1,11,10,0,4,9,4,256,0,169834
1,15,10,4,4,10,4,512,0,168101
1,11,1,2,4,1,6,512,0,118697
1,4,2,3,4,10,32,1,0,146534
1,1,3,4,4,8,12,64,0,46705
1,6,2,1,4,8,6,512,0,158524
1,6,2,0,4,1,6,256,0,54279
1,10,2,4,4,2,12,128,0,191001
1,14,9,0,4,10,6,64,0,198520
0,0,5,4,1,4,12,256,256,55026
1,14,4,3,4,9,16,64,0,10592
0,18,4,3,5,11,32,64,1024,101731
1,3,9,0,4,10,12,128,0,197376
0,16,8,0,7,13,12,64,512,164859
1,5,10,3,4,0,6,1,0,25264
1,10,4,0,4,1,4,512,0,185240
1,7,5,3,4,7,6,256,0,62807
1,12,7,2,4,1,6,1,0,99510
1,3,5,4,4,0,16,128,0,35810
1,14,8,1,4,7,6,512,0,106833
0,17,1,3,6,12,6,64,2048,25367
1,2,6,1,4,0,4,512,0,12787
0,17,6,0,3,6,4,128,256,123170
1,14,10,4,4,7,8,128,0,175665
0,1,3,2,2,5,12,1,1024,48705
0,14,8,2,2,5,16,512,2048,188970
1,8,4,0,4,2,32,64,0,58370
0,18,9,1,1,4,32,128,1024,10707
1,3,3,4,4,9,12,512,0,27401
1,1,9,0,4,9,32,128,0,87979
1,11,2,4,4,8,16,64,0,49681
0,12,9,4,8,14,16,64,2048,86992
0,8,10,1,3,6,6,256,512,45753
1,16,1,4,4,7,8,64,0,64548
1,0,9,1,4,10,16,64,0,149754
0,0,9,3,8,14,6,1,1024,126656
1,2,10,4,4,2,4,64,0,199814
1,15,9,1,4,0,16,1,0,179050
0,8,5,2,1,4,12,128,256,28640
1,1,6,3,4,0,6,1,0,124252
1,3,7,2,4,1,4,1,0,152266
1,8,4,0,4,8,32,512,0,15696
0,14,6,4,7,13,8,128,256,179907
0,16,1,1,2,5,32,512,256,46233
0,10,3,0,8,14,32,256,512,150055
1,18,5,2,4,1,8,128,0,118782
1,10,6,3,4,9,6,1,0,39049
0,15,10,0,2,5,12,256,1024,128544
1,12,3,4,4,2,12,512,0,35591
0,17,8,4,1,4,8,64,512,129491
0,11,3,4,5,11,6,128,512,99045
0,4,4,1,1,4,12,128,256,23939
1,1,9,1,4,1,16,512,0,46781
0,16,6,3,2,5,12,1,512,26159
0,14,2,4,3,6,16,256,1024,110175
0,5,3,4,1,4,16,128,512,166044
1,10,1,3,4,8,4,1,0,140648
1,0,3,3,4,2,32,1,0,116942
0,16,1,1,0,3,6,128,2048,50263
1,11,9,0,4,9,32,128,0,96383
0,11,2,4,7,13,6,256,1024,112965
1,0,2,1,4,0,16,256,0,47581
1,17,3,4,4,9,8,128,0,95890
1,19,3,3,4,7,6,512,0,71777
1,5,9,2,4,8,8,128,0,67538
1,18,8,4,4,7,4,64,0,92567
1,3,9,3,4,9,16,1,0,27536
1,0,5,4,4,2,4,128,0,77866
0,16,4,3,1,4,6,128,1024,180825
1,16,2,3,4,1,12,128,0,25723
1,12,2,1,4,8,16,128,0,95299
0,5,7,4,5,11,16,64,1024,42996
1,3,2,3,4,9,12,128,0,5737
1,5,1,1,4,8,16,128,0,138931
1,8,6,0,4,10,16,128,0,127317
0,15,3,2,5,11,8,256,2048,133386
0,17,10,3,7,13,4,256,512,35838
0,5,1,1,0,3,6,512,256,132000
1,6,2,2,4,8,12,1,0,85862
1,19,10,3,4,0,12,64,0,27556
1,15,4,4,4,7,8,512,0,150587
0,0,6,2,7,13,16,128,256,13244
0,13,6,0,7,13,6,256,2048,104352
0,17,5,0,5,11,32,128,256,166590
1,7,4,2,4,1,4,256,0,125388
0,8,5,3,2,5,6,256,512,48664
0,1,4,4,8,14,12,64,256,36419
1,1,1,3,4,2,4,128,0,198476
1,13,9,2,4,2,8,1,0,59444
0,3,7,0,0,3,32,128,2048,51906
1,11,4,3,4,2,4,256,0,176823
1,17,1,0,4,1,4,128,0,97725
1,10,5,0,4,1,6,64,0,31694
0,13,8,0,5,11,12,1,512,114094
0,13,4,2,7,13,6,256,256,90791
1,0,7,0,4,8,8,1,0,68259
0,13,1,3,7,13,4,64,512,34926
0,7,10,3,0,3,6,512,2048,161585
1,19,3,4,4,0,12,128,0,45459
0,10,8,0,2,5,32,512,2048,33603
0,4,6,3,0,3,6,1,256,157575
0,3,6,3,0,3,6,256,1024,70630
1,17,2,1,4,7,8,64,0,197187
1,6,6,2,4,8,4,64,0,139796
1,15,1,4,4,7,16,128,0,194916
0,11,6,0,7,13,16,256,512,27530
0,13,3,3,0,3,16,128,1024,69247
0,17,8,0,8,14,8,128,256,158062
1,18,2,2,4,0,8,1,0,176113
0,4,6,2,8,14,8,128,1024,89734
1,10,8,1,4,7,16,128,0,33810
0,17,6,1,1,4,32,1,2048,153035
1,0,1,3,4,1,8,64,0,21593
0,1,7,4,2,5,32,1,2048,105623
0,6,8,0,8,14,4,128,512,80796
0,4,5,2,1,4,4,256,256,92716
0,9,3,3,3,6,4,64,512,130030
1,1,1,3,4,7,32,64,0,19157
1,14,7,0,4,1,6,512,0,88173
1,9,7,1,4,9,4,64,0,44498
1,4,7,3,4,2,8,64,0,128449
1,17,10,2,4,7,12,64,0,24128
1,11,3,1,4,0,8,512,0,140997
1,1,5,4,4,0,8,64,0,183421
0,13,4,3,3,6,12,64,1024,68068
0,2,4,0,7,13,12,128,512,105906
0,18,2,0,3,6,8,1,2048,83729
0,4,8,4,7,13,4,1,1024,81773
0,19,4,1,8,14,32,128,1024,155556
1,8,10,3,4,1,8,256,0,146817
0,14,4,4,3,6,16,1,512,52639
0,18,4,1,6,12,6,1,2048,20358
1,12,5,0,4,9,8,512,0,165044
0,8,2,4,7,13,4,1,256,61002
1,8,2,2,4,8,16,256,0,169984
0,17,1,2,2,5,12,1,256,99377
0,4,9,3,2,5,16,64,2048,97006
0,7,6,0,3,6,12,512,512,19686
1,11,4,2,4,9,6,256,0,139231
1,12,10,2,4,8,8,256,0,40840
1,11,8,3,4,7,4,128,0,131408
1,13,5,4,4,7,16,64,0,172492
0,8,3,4,3,6,6,256,1024,31346
0,17,4,0,1,4,32,256,2048,136070
0,6,8,4,1,4,8,1,2048,146190
1,4,10,1,4,9,12,128,0,130483
1,3,3,1,4,8,6,64,0,80327
1,5,3,2,4,0,4,256,0,97672
0,13,3,1,7,13,4,512,1024,191952
1,2,1,1,4,9,8,128,0,101564
0,12,5,3,5,11,12,256,512,196927
1,7,5,2,4,8,8,512,0,192909
1,3,1,2,4,8,4,1,0,179283
0,8,1,1,7,13,32,256,512,166198
1,3,2,0,4,8,32,64,0,55496
0,9,2,0,1,4,6,1,1024,23169
0,9,7,0,8,14,32,64,512,28168
1,10,8,3,4,1,4,64,0,49504
1,4,2,4,4,10,16,512,0,14219
0,16,3,3,5,11,6,64,1024,77693
1,11,10,0,4,9,12,512,0,66175
1,0,2,1,4,1,4,1,0,77529
0,0,10,1,6,12,4,64,512,83891
1,1,7,3,4,9,12,512,0,83550
1,10,3,4,4,0,12,1,0,122627
1,11,10,3,4,2,6,512,0,70331
